symbol,strategy,params,L,train_net_return,train_CAGR,train_MDD,train_Sharpe,train_trades,test_net_return,test_CAGR,test_MDD,test_Sharpe,test_win_rate,test_trades,fees_paid,funding_paid,funding_coverage,liquidated,turnover,train_gate,gate,train_all_pass,all_pass,selected_L,exploratory
UNHUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",15,-1.0,-1.0,1.0,-0.5882152107692438,1,17.52132970309569,48617.86311851442,0.8162317054631414,4.3556693294003415,1.0,2,13.972445286117834,-227.11816456452863,0.11393477340110122,False,13772.25102830313,"{""all_pass"": false, ""bankruptcy_probability"": 1.0, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 45.4621808373864, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 313.5603561500518, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
UNHUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",20,-1.0,-1.0,1.0,0.0,0,12.818337615321198,16460.28537600108,0.926593250799471,4.275656544443836,1.0,2,18.69984156267822,-313.5445619444256,0.11393477340110122,False,18431.91416513011,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 315.4179211863457, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
EWHUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",20,-0.7280739662471221,-0.9996899487030154,0.9585759922300733,0.9297377891705991,43,10.948849630329645,10600062980.837355,0.5679235198588142,6.409860807948779,0.6944444444444444,36,3761.9359035823572,202.1720870467746,0.12566560170394037,False,2185093.6828882466,"{""all_pass"": false, ""bankruptcy_probability"": 0.815, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 4.4401185074056295, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.049, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 407.6335374923383, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
MRVLUSDT,B3_session,"{""which"": ""hour_39_long"", ""window"": 3}",20,-1.0,-1.0,1.0,-4.26736595251094,11,10.190452780386906,1254.509138827864,0.578437992070937,2.2858089029083244,0.5555555555555556,18,1204.9577840973388,0.0,0.09106296547054842,False,1506197.230121673,"{""all_pass"": false, ""bankruptcy_probability"": 0.97, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 36.11221798127772, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.178, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 194.31862787557193, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
EWHUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",15,-0.36765240376809916,-0.9417674607365254,0.8735907519239762,1.1296640164791838,43,7.550077817630886,470613227.5642543,0.4267025514687901,6.753415777818056,0.6944444444444444,36,2053.8416279268467,101.49781415767666,0.12566560170394037,False,1192959.285287732,"{""all_pass"": false, ""bankruptcy_probability"": 0.63, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 22.347196966837558, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.015, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 506.4479515745943, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
SOXSUSDT,B0_buy_hold,"{""direction"": 1}",1,-0.7613679547051044,-0.9998621076327252,0.829177694515673,-5.000055770939345,1,6.56804069972606,151211535.73603103,0.5234084641567442,3.0222450715842273,1.0,1,0.373815613117162,-11.064573776708672,0.12566560170394037,False,300.0,"{""all_pass"": false, ""bankruptcy_probability"": 1.0, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 71.58961358846867, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 2270.412209917818, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
MRVLUSDT,B3_session,"{""which"": ""hour_39_long"", ""window"": 3}",15,-1.0,-1.0,1.0,-3.8133468978532035,11,6.536523363424049,389.48236337495075,0.4477139365384637,2.3436288736254,0.5555555555555556,18,588.89609739095,0.0,0.09106296547054842,False,736120.1217386876,"{""all_pass"": false, ""bankruptcy_probability"": 0.841, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 64.19544999542872, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.088, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 259.3472040225112, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
ARMUSDT,B3_session,"{""which"": ""hour_9_long"", ""window"": 3}",15,0.48798763685332736,1.1763286462256684,0.7306353476776306,1.113759922222231,27,6.459493578526733,364.4862641020073,0.5359663561733272,2.779277623830129,0.5555555555555556,18,388.0855549552238,7.430852424407334,0.0905114401076716,False,485106.9436940299,"{""all_pass"": false, ""bankruptcy_probability"": 0.408, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 48.86235366845039, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.211, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 155.6337952670872, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
EWYUSDT,B3_session,"{""which"": ""hour_19_short"", ""window"": 3}",20,0.10990668618200683,0.6884817678985868,0.6107300060046341,1.0388085814912564,10,5.721501094336094,1725626.2684187086,0.4146918106819335,4.980283745255798,0.8571428571428571,7,194.16424066435957,-6.399573425436469,0.12424503882657463,False,242705.3008304495,"{""all_pass"": false, ""bankruptcy_probability"": 0.191, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 116.96743725775897, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.006, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 525.5808787787768, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
UNHUSDT,B0_buy_hold,"{""direction"": 1}",5,-1.0,-1.0,1.0,-2.5006525480516393,0,3.9012563745209192,355.6044641842675,0.35299674782013857,4.437464323732916,1.0,1,1.5218040889688207,-25.857814181426676,0.11393477340110122,False,1500.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 1470.3769123562759, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
EWYUSDT,B3_session,"{""which"": ""hour_19_short"", ""window"": 3}",15,0.3315973533446992,3.2148958297407706,0.4825351241812723,1.6411092589786405,10,3.761259690192886,128309.74717864809,0.3215847174629063,5.132175101301711,0.8571428571428571,7,118.4949630701761,-3.382375754292152,0.12424503882657463,False,148118.70383772012,"{""all_pass"": false, ""bankruptcy_probability"": 0.056, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 167.7612400301063, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 509.7866843857231, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
ORCLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",15,0.0,0.0,0.0,0.0,0,3.2973775733819783,72.30638434728897,0.8658947361512624,2.8250217120632826,1.0,1,19.258460793699516,-123.37636254653258,0.09078636517043537,False,24073.075992124395,"{""test_net_positive"": false, ""mdd_le_25"": true, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 300.0, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 1289.2132720145935, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
NIOUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",15,-1.0,-1.0,1.0,-8.052253509777898,4,3.081196703769602,262117495.85858846,0.6254656540557763,5.85614823881456,0.782608695652174,23,488.3968416527965,0.0,0.12618296529968454,False,491101.34597291285,"{""all_pass"": false, ""bankruptcy_probability"": 0.231, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 110.36456144463023, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.178, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 168.7665551743015, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
FUTUUSDT,B3_session,"{""which"": ""hour_81_short"", ""window"": 3}",20,3.3866445215690577,30.466857699347706,0.8415823789204421,2.2547002029454037,23,2.9876206007788833,125.51403276500288,0.4046337524218083,2.492409571554014,0.5,14,276.0178238900718,13.603831348990234,0.1078588612670409,False,345022.2798625897,"{""all_pass"": false, ""bankruptcy_probability"": 0.314, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 78.95955227085898, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.254, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 121.59695714147763, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
COHRUSDT,B3_session,"{""which"": ""hour_10_long"", ""window"": 3}",20,-0.15504960201970142,-0.6999016596632931,0.49892672068206545,0.19164562646353633,7,2.9122374800782698,2192313.1688072495,0.7115657145658452,4.03630961067826,0.6,5,435.6467040735474,0.0,0.125,False,340891.2667417848,"{""all_pass"": false, ""bankruptcy_probability"": 0.311, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 78.87213680532628, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.349, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 57.996972431999346, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
AXTIUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",20,48.20109274078329,3799050327705691.5,0.7758601206153541,4.422261049580569,6,2.7940079854726454,95878663.72491261,0.4552729859505611,4.885617188793599,0.5,4,99.81786083970538,0.0,0.12618296529968454,False,124772.32604963172,"{""all_pass"": false, ""bankruptcy_probability"": 0.13, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 715.1747644581867, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 218.99136474836217, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
FUTUUSDT,B3_session,"{""which"": ""hour_81_short"", ""window"": 3}",15,3.042083429402232,25.000509516083362,0.7378141261854773,2.3462283980981997,23,2.2284612076267734,59.41986014018191,0.314766300138269,2.4589550671003364,0.5,14,180.64817052536395,8.18941061661747,0.1078588612670409,False,225810.21315670494,"{""all_pass"": false, ""bankruptcy_probability"": 0.166, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 155.21828080782498, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.147, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 171.44180242837555, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
COHRUSDT,B3_session,"{""which"": ""hour_10_long"", ""window"": 3}",15,-0.06384890611983163,-0.3758511505359007,0.37554515128448007,0.27327966389544794,7,2.2278949463979116,279971.41913006396,0.5955995347835724,3.9220244240410187,0.6,5,223.22234683686227,0.0,0.125,False,174670.31855575676,"{""all_pass"": false, ""bankruptcy_probability"": 0.157, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 120.37877847013448, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.201, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 96.97566158023102, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
BABAUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",20,2.1096741103176386,8.206476351919012,0.48950493558409514,1.8381291837814309,1,2.1952644205191145,29.309359836959032,0.42296157757210484,3.5019428342923105,1.0,1,21.074284006287773,0.0,0.0905114401076716,False,25493.875276396764,"{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 932.9022330952915, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 958.5793261557344, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
BEUSDT,B3_session,"{""which"": ""hour_103_short"", ""window"": 3}",15,6.879288957037943,2539399.9813363785,0.302111151376099,5.661220762577292,7,2.1392880594199157,207840.08661815934,0.7728424642141434,5.170212438505709,0.6,5,37.38781168125908,0.0,0.125,False,46734.76460157386,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 843.2181466299107, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.358, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 53.26448601858539, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
LITEUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",20,-1.0,-1.0,1.0,2.3266890670607325,6,2.0709035870824555,67051.16786737234,0.3689165171740606,6.1441921437330205,0.8333333333333334,6,114.53397284554826,0.0,0.12585034013605442,False,143167.46605693531,"{""all_pass"": false, ""bankruptcy_probability"": 0.371, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 72.24311849652479, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 575.4003749764843, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
AXTIUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",15,28.668696014882006,36049518162341.75,0.6157849308197492,4.591859978276095,6,2.038864870175025,4500078.409355157,0.3414547394629208,5.068480880227768,0.75,4,60.99822814443064,0.0,0.12618296529968454,False,76247.7851805383,"{""all_pass"": false, ""bankruptcy_probability"": 0.038, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 841.8739223863906, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 282.2275219169742, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
XAUUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",15,-1.0,-1.0,1.0,-9.375196175360642,0,1.8621671703668077,85.08723902703287,0.7417816951593461,3.089205587835655,1.0,1,3.6,-96.16769978849628,0.24878758486905916,False,4500.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 858.6501511100423, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
IONQUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",20,-0.5945932241637981,-0.9984199398466737,0.9560718285462914,2.3526994211900987,7,1.8072637742397335,62820.50350932274,0.4483130482843992,4.364036382921888,0.8,5,119.5211713974217,0.0,0.125,False,123183.37999177852,"{""all_pass"": false, ""bankruptcy_probability"": 0.765, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 0.840752681228592, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.016, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 269.6031289770751, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
INTCUSDT,B0_buy_hold,"{""direction"": 1}",5,1.231387672032823,3.809008171575237,0.8632372005139519,2.059310352527929,1,1.7003097520926902,17.489498025331326,0.9614211824304719,2.7632616943075647,1.0,1,1.2000900540323896,1749.8058588350532,0.0905114401076716,False,1500.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 669.4163016098469, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 810.0929256278071, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
LITEUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",15,1.562158388260229,499.26622042093516,0.7527968897631491,2.9301521145799394,8,1.642268365546074,15124.759996920482,0.2840112934381458,6.168956897816221,1.0,6,77.54936802641518,0.0,0.12585034013605442,False,96936.71003301894,"{""all_pass"": false, ""bankruptcy_probability"": 0.408, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 46.23419149851984, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 533.3437841574414, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
AAOIUSDT,B3_session,"{""which"": ""hour_10_long"", ""window"": 3}",15,-0.3147242050940361,-0.9327982434396604,0.7631267615786368,1.2435976610312909,7,1.6363798044244335,32074.488778101644,0.7754875734348851,3.7958286442281324,0.6,5,204.58070204830497,2.70443814793535,0.125,False,229271.47643345504,"{""all_pass"": false, ""bankruptcy_probability"": 0.587, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 16.578970512326773, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.397, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 35.533705155094886, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
BABAUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",15,1.6173623636910994,5.571018791556467,0.38348272129432304,1.8710175055359246,1,1.6301309568256754,16.113568864674058,0.33039831870246694,3.5367457345795588,1.0,1,13.626507122658778,0.0,0.0905114401076716,False,16484.188641205852,"{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 785.2087091073298, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": true, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 789.0392870477026, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
AAOIUSDT,B3_session,"{""which"": ""hour_10_long"", ""window"": 3}",20,-1.0,-1.0,1.0,-2.114332748637893,2,1.5518671178892949,22630.976721450577,0.885846012007989,3.989055254363492,0.6,5,426.7285175347256,4.407341443446637,0.125,False,478230.23516824737,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 383.07803990823817, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.533, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 12.866169643146817, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
AAPLUSDT,B0_buy_hold,"{""direction"": 1}",5,0.2936228493576365,0.6220070752499987,0.5652989483826776,0.9230207517162039,1,1.433989657624387,11.271484348686279,0.5438714600064904,2.6899554822216634,1.0,1,1.2,31.278653913641683,0.08688630490956073,False,1500.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 388.08685480729093, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 730.1968972873161, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
IONQUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",15,0.023644849688540637,0.18170540130136437,0.8445053191163061,2.219377769916476,7,1.410232269228361,12281.58361312408,0.3358821266690678,4.583826321137196,0.8,5,78.86523973502248,0.0,0.125,False,81281.72340378813,"{""all_pass"": false, ""bankruptcy_probability"": 0.643, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 11.545669624621016, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.003, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 314.469176392576, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
