symbol,strategy,params,L,train_net_return,train_CAGR,train_MDD,train_Sharpe,train_trades,test_net_return,test_CAGR,test_MDD,test_Sharpe,test_win_rate,test_trades,fees_paid,funding_paid,funding_coverage,liquidated,turnover,train_gate,gate,train_all_pass,all_pass,selected_L,exploratory
AMATUSDT,B3_session,"{""which"": ""hour_110_short"", ""window"": 3}",10,0.450584871035145,10.67170455531643,0.11786270617982952,3.1602326171929653,8,0.03243435772352021,0.3718566390747098,0.09631950007570977,0.8354322011334656,0.2,5,24.14220000364017,0.0,0.12585034013605442,False,30177.750004550217,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 268.6291014174202, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 251.35661640145437, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
EWYUSDT,B4_vol_breakout,"{""atr_stop"": 2, ""bb"": 20, ""max_hold"": 20}",2,0.02154769089841424,0.11303999630015493,0.18427385936774465,0.4505873525963003,34,0.032405944460891734,0.2717354498907274,0.1785437415145953,1.1017428269842384,0.32,25,24.90429652945025,2.245269528998288,0.12424503882657463,False,31130.370661812816,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 228.86258097767964, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 243.39802869671644, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
RDDTUSDT,B3_session,"{""which"": ""hour_9_long"", ""window"": 3}",3,-0.08764665360723467,-0.1926247538897491,0.22817199042508196,-0.3757298789149535,22,0.03207440391353833,0.11681262749717902,0.16071868065750683,0.4834554645277439,0.4,15,56.87739130405953,0.3093743961896346,0.1078588612670409,False,27549.771038910698,"{""all_pass"": false, ""bankruptcy_probability"": 0.011, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 179.19350207600766, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.001, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 230.30995768998136, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
MUUSDT,B3_session,"{""which"": ""hour_104_long"", ""window"": 3}",2,0.33667743899722935,2.128983609231215,0.13093970843891345,2.7835416725028885,13,0.029831191106604926,0.18920567541993893,0.10910382983529532,1.9775772467462138,0.6666666666666666,9,8.62617541483022,0.0,0.12491559756920999,False,10782.719268537772,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 286.91238860946316, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 271.176840951372, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
APLDUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",5,-1.0,-1.0,1.0,-5.337401744817667,19,0.029576511285406948,0.39961071175528007,0.7631024933737791,2.0252814070444085,0.7586206896551724,29,96.42471119107739,-7.8923093140260425,0.12532981530343007,False,109890.4333222253,"{""all_pass"": false, ""bankruptcy_probability"": 0.632, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 24.399422790500513, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.423, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 36.55073895448775, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
BABAUSDT,B3_session,"{""which"": ""hour_98_short"", ""window"": 3}",3,0.055629221847813826,0.111743707188936,0.10559922528647503,0.7874665434658594,27,0.029547691736773185,0.08927785998458115,0.08997257245936519,0.558600786840638,0.35294117647058826,17,26.490521035769728,-0.9554293032624998,0.0905114401076716,False,32045.97788903199,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 268.28262403878, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 266.1491393044717, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
INDAUSDT,B0_buy_hold,"{""direction"": 1}",1,-0.04414552158004914,-0.24429186793072788,0.0859930571722306,-1.3328511612982885,1,0.029535301245708245,0.3111006153290665,0.032071173420818555,1.5659916604337636,1.0,1,0.5185150143973717,-1.419837030448275,0.12566560170394037,False,300.0,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 286.75634352598524, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 308.86059037371245, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
KWEBUSDT,B3_session,"{""which"": ""hour_69_short"", ""window"": 3}",2,0.05323239831948068,0.3217011451333276,0.039254755578985834,2.551836430663752,10,0.029465561460643164,0.26415522509295863,0.03284363885994279,1.7993802577476927,0.7142857142857143,7,10.832562658224386,0.0,0.12476894639556377,False,8688.523613333104,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 293.8156046830543, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 284.58705814863674, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
TSMUSDT,B3_session,"{""which"": ""hour_35_long"", ""window"": 3}",2,0.09877942353693991,0.5242759732636484,0.021974722475278208,2.99626046443074,12,0.029421907815329496,0.21486544350116787,0.044750264310393306,1.1335180667413054,0.375,8,9.301539130632355,0.04416340380876662,0.1245196003074558,False,9803.609805718226,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": true, ""bootstrap_p05_equity"": 301.280652361162, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 278.80234247797824, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
XOMUSDT,B3_session,"{""which"": ""hour_69_long"", ""window"": 3}",7,-0.016861108733905117,-0.07876390744109063,0.12179190487291602,-0.19526306178233283,10,0.029334805602674985,0.23258876693752395,0.11131325269133008,0.7738474044357007,0.375,8,36.344229651743596,0.0,0.1251035625517813,False,34810.99376718004,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 245.86898163993675, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 254.29065494817397, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
AAPLUSDT,B1_tsmom_ma,"{""fast"": 10, ""slow"": 50}",5,-0.6848877850004879,-0.8857731580760732,0.7637035041601621,-1.3646624827172174,6,0.029195282584968174,0.08449331939328664,0.5301695287267042,0.7915985603717575,0.4,5,10.084425588807466,23.32892739675232,0.08688630490956073,False,12605.53198600933,"{""all_pass"": false, ""bankruptcy_probability"": 0.807, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 32.64820678445001, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.232, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 97.73881056749595, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
SQQQUSDT,B4_vol_breakout,"{""atr_stop"": 2, ""bb"": 20, ""max_hold"": 20}",3,-0.3507994176499767,-0.9140792322733061,0.36753905091291117,-4.060092035416647,34,0.028836552415786976,0.27402586653646166,0.30465097893238247,0.6826758602002864,0.32,25,40.58504966575715,-0.11368263988455242,0.1248780487804878,False,42796.61551860413,"{""all_pass"": false, ""bankruptcy_probability"": 0.103, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 141.0178309806251, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.001, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 202.20052193267978, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
AMATUSDT,B3_session,"{""which"": ""hour_110_short"", ""window"": 3}",7,0.30965458221676223,4.941872094781576,0.08341147701090201,3.154551580521193,8,0.02859132387252772,0.32210678365474443,0.06794085049601006,0.9071960199757393,0.2,5,16.913030926756882,0.0,0.12585034013605442,False,21141.288658446105,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 278.5981352536718, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 265.27677637198855, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
CRWVUSDT,B4_vol_breakout,"{""atr_stop"": 2, ""bb"": 20, ""max_hold"": 20}",2,-0.31251717735618956,-0.943943072657854,0.4310957958080327,-3.888477169770654,23,0.028527667674613344,0.38325316180009716,0.21980468497294925,-0.2461973979286859,0.3157894736842105,19,26.340670620746227,0.0,0.12532981530343007,False,25528.679378709956,"{""all_pass"": false, ""bankruptcy_probability"": 0.068, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 147.55120300626274, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 235.07180843325384, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
APLDUSDT,B3_session,"{""which"": ""hour_58_long"", ""window"": 3}",2,0.22799488767695597,3.851483866017845,0.056401382891710594,3.839918115169281,7,0.02851906885915989,0.38311978107588707,0.10267184768853665,0.8188862130686118,0.4,5,5.060433381515555,-0.22940522432007093,0.12532981530343007,False,5767.123491726424,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 297.5274239586313, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 230.3056943457301, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
CRDOUSDT,B3_session,"{""which"": ""hour_15_short"", ""window"": 3}",7,0.7941945067763667,88.5618413412132,0.11375911241266323,2.5254904786411627,6,0.028460714569095602,0.3822149274526152,0.035514969899863025,2.0104520697769375,0.4,5,19.290120294598736,0.0,0.12532981530343007,False,21794.085078975102,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 245.26066187191645, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 290.3095735562904, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
CLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",5,-1.0,-1.0,1.0,-5.917361818653941,0,0.028355710392482303,0.2326124799371614,0.21904691598164927,1.0045004989426236,0.5,2,4.688156021151159,-9.879289487719333,0.25,False,5860.19502643895,"{""test_net_positive"": false, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 300.0, ""bankruptcy_probability"": 0.0, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": true, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": false, ""bootstrap_p05_equity"": 262.4231716897061, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
MUUSDT,B3_session,"{""which"": ""hour_104_long"", ""window"": 3}",5,0.8777664282161004,10.90334607530172,0.31297901873921496,2.7330916349823045,13,0.02832117467645401,0.17896320571982383,0.26068043050189404,1.5515333903543496,0.6666666666666666,9,20.944084624909717,0.0,0.12491559756920999,False,26180.105781137143,"{""all_pass"": false, ""bankruptcy_probability"": 0.011, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 248.85352392188457, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 216.19531781090305, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
XPDUSDT,B3_session,"{""which"": ""hour_57_short"", ""window"": 3}",7,0.30372826854525026,1.629336310152636,0.16663127899914099,1.6928102193062924,14,0.02815212870320072,0.16406409602360728,0.2339016689854302,0.55903358559112,0.6,10,37.9172569886623,-0.23362746189168082,0.25,False,37081.99184610291,"{""all_pass"": false, ""bankruptcy_probability"": 0.001, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 234.97694817908538, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 223.91862179423717, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
RDDTUSDT,B3_session,"{""which"": ""hour_9_long"", ""window"": 3}",2,-0.05211850654440775,-0.11737559530178776,0.15576579024297244,-0.3695426135054857,22,0.028131564933580933,0.1019533507373922,0.10856960710700247,0.5144877781314463,0.4,15,37.770337263628846,0.19967356153183052,0.1078588612670409,False,18294.86408954102,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 214.86921379830392, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 253.33278078597436, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
EWYUSDT,B4_vol_breakout,"{""atr_stop"": 2, ""bb"": 20, ""max_hold"": 20}",5,-0.022471430516115665,-0.10789621918805958,0.41097585122177704,0.4467200056868435,34,0.028023616524706307,0.23160698318034068,0.39953238266898095,0.9886714873021233,0.32,25,66.2263760161492,5.639014478802645,0.12424503882657463,False,82782.97002018646,"{""all_pass"": false, ""bankruptcy_probability"": 0.091, ""bankruptcy_probability_lt_5"": false, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 144.08277793020406, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.023, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 171.32033898335143, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
NIOUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",7,0.29088097270953583,9.496348963011407,0.16422220512258834,2.4538042331266823,6,0.027903286686685735,0.46129585395833006,0.13199516785624077,0.9289998487868151,0.5,4,15.932866195638553,0.0,0.12618296529968454,False,16021.094664340595,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 246.28729358151378, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 235.91057317098196, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
XPDUSDT,B3_session,"{""which"": ""hour_57_short"", ""window"": 3}",10,0.4143319213304506,2.537900071980093,0.23346808355168336,1.6816194774442341,14,0.02657667816950826,0.15433717567057625,0.3201667001014008,0.5468029073538632,0.6,10,51.06541647049874,-0.3176550305791441,0.25,False,49940.51541605697,"{""all_pass"": false, ""bankruptcy_probability"": 0.021, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 206.15366568928582, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.01, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 194.66939514334837, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
CLUSDT,B5_cross_section,"{""lookback"": 20, ""top"": 3, ""bottom"": 3, ""rebalance"": ""weekly""}",3,-0.6153676949199605,-0.9914247863429007,0.7183128424325056,-2.42172749602672,3,0.02641001851811997,0.21527563605443167,0.13542347571218116,1.1417203347379146,0.5,2,2.850776224300478,-5.972529461041189,0.25,False,3563.4702803755977,"{""test_net_positive"": false, ""mdd_le_25"": false, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": false, ""trades_ge_15"": false, ""sign_preserved"": true, ""bootstrap_p05_equity"": 63.57773796937236, ""bankruptcy_probability"": 0.742, ""all_pass"": false}","{""test_net_positive"": true, ""mdd_le_25"": true, ""bootstrap_floor_gt_300"": false, ""bankruptcy_probability_lt_5"": true, ""trades_ge_15"": false, ""sign_preserved"": false, ""bootstrap_p05_equity"": 278.8503081095543, ""bankruptcy_probability"": 0.0, ""all_pass"": false}",False,False,,False
BAUSDT,B3_session,"{""which"": ""hour_33_short"", ""window"": 3}",2,0.060038863604546355,0.43579307989615157,0.05039491945249319,2.445403695869597,8,0.025858056587929168,0.2681633606139666,0.025634771748419438,1.4218126326690996,0.5,6,7.9744497994948045,0.13927766717667348,0.12566560170394037,False,7465.514004266377,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 289.1938966707145, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 283.22783267223525, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
EWHUSDT,B3_session,"{""which"": ""hour_99_short"", ""window"": 3}",3,0.07753197888213204,0.5892454560132105,0.08405274928173712,2.4961185920013995,9,0.025615760242401864,0.26537878247731883,0.05626701278262414,1.1346472853782894,0.4,5,15.298216672878715,0.0,0.12566560170394037,False,8885.86022412838,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 290.0342391884865, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 274.4565451017554, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,True
SQQQUSDT,B4_vol_breakout,"{""atr_stop"": 2, ""bb"": 20, ""max_hold"": 20}",2,-0.24599713358404662,-0.7989339483905653,0.2591641241787913,-4.072643245077824,34,0.025179901701228857,0.23596273073960994,0.21263018549582013,0.6735900402624575,0.32,25,27.42369155024369,-0.07648439684467875,0.1248780487804878,False,28918.066949337972,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 182.45540609876798, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 231.50686157676077, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
MCDUSDT,B3_session,"{""which"": ""hour_9_short"", ""window"": 3}",2,-0.09824867029432238,-0.17657946849173045,0.1290775530871653,-2.234417847514513,27,0.024938661500970127,0.07189824845949455,0.04520803035445642,0.7633579485654969,0.42105263157894735,19,30.92291269494763,0.0,0.08688630490956073,False,22487.872910704857,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 245.11544692929292, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 281.6531339330452, ""mdd_le_25"": true, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,False
ASMLUSDT,B1_tsmom_ma,"{""fast"": 20, ""slow"": 100}",3,-1.0,-1.0,1.0,-4.738664914089193,0,0.02486488777387752,0.07479210929405355,0.5428643706630863,0.8748481797852853,0.3333333333333333,3,4.66051799663804,14.745906703648801,0.0905114401076716,False,3707.2555826046055,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 300.0, ""mdd_le_25"": false, ""sign_preserved"": true, ""test_net_positive"": false, ""trades_ge_15"": false}","{""all_pass"": false, ""bankruptcy_probability"": 0.036, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 150.94656474308897, ""mdd_le_25"": false, ""sign_preserved"": false, ""test_net_positive"": true, ""trades_ge_15"": false}",False,False,,False
INDAUSDT,B2_mean_reversion,"{""lookback"": 24, ""max_hold"": 48, ""z_entry"": 2}",2,0.17235638631658,1.6818456211149981,0.1450733829682701,3.2067561121393333,46,0.02479358653756436,0.25597062419882266,0.1090142032463044,1.0353575366872207,0.4666666666666667,30,61.2877370235791,-1.5516717477551043,0.12566560170394037,False,35459.57319759135,"{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 277.48923141701846, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}","{""all_pass"": false, ""bankruptcy_probability"": 0.0, ""bankruptcy_probability_lt_5"": true, ""bootstrap_floor_gt_300"": false, ""bootstrap_p05_equity"": 270.41066441904474, ""mdd_le_25"": true, ""sign_preserved"": true, ""test_net_positive"": true, ""trades_ge_15"": true}",False,False,,True
