symbol,strategy,L,train_net,test_net,train_trades,test_trades,test_MDD,liquidated,funding_paid,all_pass,vol
DOGEUSDT,F_flip,3,0.0,0.21241263103412167,0,7,0.16187429169602208,False,-1.3276180758282625,False,29968339.45624
DOGEUSDT,F_flip,5,0.0,0.23157698167280905,0,7,0.27500068481767637,False,-2.259601784389876,False,29968339.45624
DOTUSDT,F_fade,2,0.0,-0.44399013541827503,0,82,0.4746753204629318,False,-2.6279826719580597,False,3688227.251
DOTUSDT,F_fade,3,0.0,-0.6109236281366701,0,82,0.641528810941423,False,-3.345518020877971,False,3688227.251
DOTUSDT,F_fade,5,0.0,-0.8326441939246516,0,82,0.8533571513728602,False,-3.988999011651989,False,3688227.251
DOTUSDT,F_flip,2,0.0,0.2387636844927421,0,7,0.16426772541845924,False,-1.150419687358626,False,3688227.251
DOTUSDT,F_flip,3,0.0,0.3222288404612845,0,7,0.24356883645250949,False,-1.8706189342794663,False,3688227.251
DOTUSDT,F_flip,5,0.0,0.38655684642637356,0,7,0.39302874899039375,False,-3.4241262688377145,False,3688227.251
DRAMUSDT,F_fade,2,0.290052521579796,-0.17315654999943075,13,4,0.33228679222666313,False,-0.5308105189766625,False,31918829.6522
DRAMUSDT,F_fade,3,0.4411434207731646,-0.2838441634222897,13,4,0.47558673131512397,False,-0.6434522526757768,False,31918829.6522
DRAMUSDT,F_fade,5,0.7412749645896399,-0.5439158970916672,13,4,0.7205069897427031,False,-0.5767524638257805,False,31918829.6522
DRAMUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,31918829.6522
DRAMUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,31918829.6522
DRAMUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,31918829.6522
EDGEUSDT,F_fade,2,-0.3051256904324824,-0.7637045464577423,87,123,0.8414934112018468,False,-2.5712749781743764,False,2596697.4997
EDGEUSDT,F_fade,3,-0.5013905803755585,-0.9334547875449208,87,123,0.9591906342570613,False,-3.3848620853606004,False,2596697.4997
EDGEUSDT,F_fade,5,-1.0,-1.0,81,97,1.0,True,-3.961171823721587,False,2596697.4997
EDGEUSDT,F_flip,2,0.5015421123236201,-0.04490861994464068,2,3,0.35892618523075925,False,-0.03405411964765192,False,2596697.4997
EDGEUSDT,F_flip,3,0.6532312925869057,-0.12562215153739653,2,3,0.49884480973014544,False,-0.057861205854065505,False,2596697.4997
EDGEUSDT,F_flip,5,0.5536358645794055,-0.35899139186286255,2,3,0.7107571426862193,False,-0.15475332498798644,False,2596697.4997
EIGENUSDT,F_fade,2,0.0,-0.7080124514901922,0,203,0.7747196778605139,False,-3.8071261133627283,False,3531070.6638
EIGENUSDT,F_fade,3,0.0,-0.8817695979435016,0,203,0.9178218543464524,False,-4.487020534756316,False,3531070.6638
EIGENUSDT,F_fade,5,0.0,-0.989464889194824,0,203,0.9939522226806233,False,-4.599748711553874,False,3531070.6638
EIGENUSDT,F_flip,2,0.0,-0.3757073231931056,0,10,0.5732733592590642,False,-0.5012508078277326,False,3531070.6638
EIGENUSDT,F_flip,3,0.0,-0.558221356783464,0,10,0.7436958301654006,False,-0.6792201376937796,False,3531070.6638
EIGENUSDT,F_flip,5,0.0,-0.8242759887356889,0,10,0.92269455994619,False,-0.9080375627849344,False,3531070.6638
ENAUSDT,F_fade,2,0.0,-0.7086129224588609,0,193,0.7238827407651025,False,-2.573042938287974,False,9784334.90734
ENAUSDT,F_fade,3,0.0,-0.8690618988168228,0,193,0.8756713449405309,False,-2.8329656400294954,False,9784334.90734
ENAUSDT,F_fade,5,0.0,-0.9819244223160671,0,193,0.9828640532630185,False,-2.844924485667132,False,9784334.90734
ENAUSDT,F_flip,2,0.0,0.6689536570397192,0,10,0.2099898650455858,False,-0.3564201236442959,False,9784334.90734
ENAUSDT,F_flip,3,0.0,1.0215646295320044,0,10,0.3122153042511808,False,-0.5991157189621715,False,9784334.90734
ENAUSDT,F_flip,5,0.0,1.5994628548409415,0,10,0.5026944212828861,False,-1.153052764051113,False,9784334.90734
ENSOUSDT,F_fade,2,0.0,-0.4983352305683558,0,160,0.7437654463952547,False,-45.434237196448116,False,1597301.007
ENSOUSDT,F_fade,3,0.0,-0.7183854703936434,0,160,0.8887448463042276,False,-73.16543619450506,False,1597301.007
ENSOUSDT,F_fade,5,0.0,-0.9460062257739227,0,160,0.9852822266166669,False,-132.53802245863577,False,1597301.007
ENSOUSDT,F_flip,2,0.0,-0.2686975368175901,0,15,0.4890221193073572,False,-1.1034096964181395,False,1597301.007
ENSOUSDT,F_flip,3,0.0,-0.42270935896200945,0,15,0.6514679458388632,False,-1.6234760314617254,False,1597301.007
ENSOUSDT,F_flip,5,0.0,-0.695366960459189,0,15,0.8534631368363756,False,-2.6293387358692026,False,1597301.007
EPICUSDT,F_fade,2,0.0,-0.7800578540758021,0,108,0.841602082275268,False,-22.914845541748726,False,1308010.98514
EPICUSDT,F_fade,3,0.0,-1.0,0,93,1.0,True,-5.869862163352793,False,1308010.98514
EPICUSDT,F_fade,5,0.0,-1.0,0,90,1.0,True,-5.3002580407266775,False,1308010.98514
EPICUSDT,F_flip,2,0.0,-0.5901644662190499,0,6,0.6236096232092121,False,0.8434123689796592,False,1308010.98514
EPICUSDT,F_flip,3,0.0,-0.7793418419101001,0,6,0.8011397555386263,False,1.0298410828687454,False,1308010.98514
EPICUSDT,F_flip,5,0.0,-0.9585015624418783,0,6,0.9631666543277438,False,0.8038727231042649,False,1308010.98514
ESPORTSUSDT,F_fade,2,0.0,-1.0,0,5,1.0,True,-5.661707429177595,False,6742853.34712
ESPORTSUSDT,F_fade,3,0.0,-1.0,0,1,1.0,True,-2.862860271507023,False,6742853.34712
ESPORTSUSDT,F_fade,5,0.0,-1.0,0,1,1.0,True,-3.171099503731048,False,6742853.34712
ESPORTSUSDT,F_flip,2,0.0,-1.0,0,3,1.0,True,1.936593745812482,False,6742853.34712
ESPORTSUSDT,F_flip,3,0.0,-1.0,0,3,1.0,True,0.8865951028906517,False,6742853.34712
ESPORTSUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,5.251751322052879,False,6742853.34712
ETCUSDT,F_fade,2,0.0,-0.17595322668699676,0,81,0.28749009318488783,False,-3.748989090581951,False,1257555.323
ETCUSDT,F_fade,3,0.0,-0.28801155566685865,0,81,0.40981095293682424,False,-5.25134203173133,False,1257555.323
ETCUSDT,F_fade,5,0.0,-0.518946272007184,0,81,0.6102690078619909,False,-7.332067174905205,False,1257555.323
ETCUSDT,F_flip,2,0.0,-0.14675861502192822,0,9,0.31217874185884686,False,-1.2970492617758635,False,1257555.323
ETCUSDT,F_flip,3,0.0,-0.23653304515378104,0,9,0.4390765688446102,False,-1.900619326133425,False,1257555.323
ETCUSDT,F_flip,5,0.0,-0.42670896188036045,0,9,0.6394784738944472,False,-2.983196091200494,False,1257555.323
ETHFIUSDT,F_fade,2,0.0,-0.4381664024099785,0,231,0.6752883654991619,False,-5.932910297964851,False,7535956.78921
ETHFIUSDT,F_fade,3,0.0,-0.6465595018501725,0,231,0.8338163036066731,False,-8.650629652269268,False,7535956.78921
ETHFIUSDT,F_fade,5,0.0,-0.9021862902807186,0,231,0.9651613685251231,False,-12.654768031680458,False,7535956.78921
ETHFIUSDT,F_flip,2,0.0,-0.3185701505482661,0,15,0.4771794575353814,False,-0.8535642150467748,False,7535956.78921
ETHFIUSDT,F_flip,3,0.0,-0.5024153973517631,0,15,0.6504008830050726,False,-1.11245078184948,False,7535956.78921
ETHFIUSDT,F_flip,5,0.0,-0.796958019749893,0,15,0.8825935072386676,False,-1.3452038211103843,False,7535956.78921
ETHUSDT,F_fade,2,0.0,-0.07726427907821176,0,21,0.2916941812701279,False,-2.339601808926035,False,1762486088.4748
ETHUSDT,F_fade,3,0.0,-0.14160348464753802,0,21,0.41005043691565146,False,-3.494998190549925,False,1762486088.4748
ETHUSDT,F_fade,5,0.0,-0.3038090078002712,0,21,0.5996412454305098,False,-5.705340285075311,False,1762486088.4748
ETHUSDT,F_flip,2,0.0,0.1993952232435814,0,5,0.12954677895901434,False,-0.13372494485022277,False,1762486088.4748
ETHUSDT,F_flip,3,0.0,0.28655985850797383,0,5,0.19040039876418446,False,-0.1876598960198218,False,1762486088.4748
ETHUSDT,F_flip,5,0.0,0.42042011935674783,0,5,0.3042865142744753,False,-0.2711525502215368,False,1762486088.4748
EWYUSDT,F_fade,2,-0.2832758804622636,-0.07061556067209152,5,11,0.23812218810041164,False,-3.11767083766195,False,4222808.9292
EWYUSDT,F_fade,3,-0.4012300728267246,-0.12958755194712102,5,11,0.3449900967165753,False,-4.6622235761163004,False,4222808.9292
EWYUSDT,F_fade,5,-1.0,-0.2800696123454348,0,11,0.5316712710866461,False,-7.685926532825469,False,4222808.9292
EWYUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,4222808.9292
EWYUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,4222808.9292
EWYUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,4222808.9292
FARTCOINUSDT,F_fade,2,0.0,-0.6496357021166663,0,252,0.7197861524241156,False,-4.599752438138936,False,4311584.77339
FARTCOINUSDT,F_fade,3,0.0,-0.831831758061586,0,252,0.8772689196665336,False,-5.229977863093826,False,4311584.77339
FARTCOINUSDT,F_fade,5,0.0,-0.9746522396131322,0,252,0.9840246946559877,False,-5.132430509809878,False,4311584.77339
FARTCOINUSDT,F_flip,2,0.0,-0.27454046442264357,0,2,0.31932458320071044,False,-0.3773540251475825,False,4311584.77339
FARTCOINUSDT,F_flip,3,0.0,-0.3940202404860259,0,2,0.4488075374156296,False,-0.5357663109174987,False,4311584.77339
FARTCOINUSDT,F_flip,5,0.0,-0.5945280823687836,0,2,0.6528466591902942,False,-0.7996336890846928,False,4311584.77339
FETUSDT,F_fade,2,0.0,-0.2363971007766933,0,91,0.4487989435879497,False,-3.0709595002353782,False,2439328.7648
FETUSDT,F_fade,3,0.0,-0.4137577010822585,0,91,0.6016449138469899,False,-3.9174411117273755,False,2439328.7648
FETUSDT,F_fade,5,0.0,-0.7333351612920491,0,91,0.8471349188731314,False,-4.340047195746034,False,2439328.7648
FETUSDT,F_flip,2,0.0,-0.1811964237641267,0,9,0.4524388004516591,False,-0.113388367674545,False,2439328.7648
FETUSDT,F_flip,3,0.0,-0.3161225421340428,0,9,0.6106528523717405,False,0.13027146690551747,False,2439328.7648
FETUSDT,F_flip,5,0.0,-1.0,0,3,1.0,True,3.1871254286809503,False,2439328.7648
FILUSDT,F_fade,2,0.0,-0.4131862043652583,0,83,0.5684207737626252,False,-3.157210598241876,False,5162728.20778
FILUSDT,F_fade,3,0.0,-0.6149759894140143,0,83,0.7501931737006992,False,-3.7685327873556638,False,5162728.20778
FILUSDT,F_fade,5,0.0,-1.0,0,41,1.0,True,-3.1005922964118464,False,5162728.20778
FILUSDT,F_flip,2,0.0,0.3231541600672694,0,5,0.2742225107343117,False,0.6543875340391229,False,5162728.20778
FILUSDT,F_flip,3,0.0,0.4345094160013778,0,5,0.38846076766206583,False,1.0841077621805195,False,5162728.20778
FILUSDT,F_flip,5,0.0,0.4935736921608962,0,5,0.5771105027072423,False,2.0092216298007686,False,5162728.20778
FLOCKUSDT,F_fade,2,0.0,-0.7933311069384944,0,200,0.8165806126602231,False,-6.114216916079247,False,5754708.98531
FLOCKUSDT,F_fade,3,0.0,-0.9296002281159423,0,200,0.9407813873572838,False,-7.779582968082576,False,5754708.98531
FLOCKUSDT,F_fade,5,0.0,-1.0,0,196,1.0,True,-8.326236568868522,False,5754708.98531
FLOCKUSDT,F_flip,2,0.0,-0.2258293754912869,0,6,0.3577257197774306,False,4.354166999038646,False,5754708.98531
FLOCKUSDT,F_flip,3,0.0,-0.36205164647923094,0,6,0.5095303751175484,False,5.365404712778522,False,5754708.98531
FLOCKUSDT,F_flip,5,0.0,-0.6319390226997752,0,6,0.7581445957368816,False,5.277823140159602,False,5754708.98531
FLYUSDT,F_fade,2,-0.45015346303182036,0.06254855065543885,21,6,0.13327282559815712,False,-1.0816299034221113,False,1436115.5771
FLYUSDT,F_fade,3,-0.6359764866650356,0.08887519454439796,21,6,0.19518011469592844,False,-1.5805025458680464,False,1436115.5771
FLYUSDT,F_fade,5,-0.8764821707686099,0.13010142198343178,21,6,0.3098620809304594,False,-2.484408399188226,False,1436115.5771
FLYUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,1436115.5771
FLYUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,1436115.5771
FLYUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,1436115.5771
GALAUSDT,F_fade,2,0.0,-0.05111725577213799,0,106,0.47396855500114443,False,-2.8935624254570365,False,1249520.699319
GALAUSDT,F_fade,3,0.0,-0.17140983839975021,0,106,0.6258240566291654,False,-3.805877411602452,False,1249520.699319
GALAUSDT,F_fade,5,0.0,-0.4941427040599682,0,106,0.8186297169746042,False,-4.086003469744327,False,1249520.699319
GALAUSDT,F_flip,2,0.0,0.07634448740112387,0,8,0.3161006826845616,False,-1.470333709831538,False,1249520.699319
GALAUSDT,F_flip,3,0.0,0.06560947130430828,0,8,0.44307705707938716,False,-2.011245220807724,False,1249520.699319
GALAUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,-0.48857529914971926,False,1249520.699319
GIGGLEUSDT,F_fade,2,0.0,-0.4815756648265147,0,247,0.5855225120061156,False,-4.823043567847566,False,1017041.6185
GIGGLEUSDT,F_fade,3,0.0,-0.6985262702527897,0,247,0.7762406269619374,False,-5.500984123083437,False,1017041.6185
GIGGLEUSDT,F_fade,5,0.0,-0.9359491290703554,0,247,0.9558559514330198,False,-4.917565784241491,False,1017041.6185
GIGGLEUSDT,F_flip,2,0.0,-0.2790597877479253,0,8,0.32575939395793096,False,-0.7843836230538954,False,1017041.6185
GIGGLEUSDT,F_flip,3,0.0,-0.4136229287952208,0,8,0.4692562959899256,False,-1.0083723526719175,False,1017041.6185
GIGGLEUSDT,F_flip,5,0.0,-0.6463416282430615,0,8,0.6997238636273884,False,-1.1295303727172021,False,1017041.6185
GOOGLUSDT,F_fade,2,0.0,-0.04212227598271989,0,14,0.06295242818418811,False,-10.688614278309833,False,3448573.0446
GOOGLUSDT,F_fade,3,0.0,-0.06370512580299814,0,14,0.09319498766802126,False,-15.755594530841812,False,3448573.0446
GOOGLUSDT,F_fade,5,0.0,-0.10770212984068261,0,14,0.15128915488742878,False,-25.339534120335042,False,3448573.0446
GOOGLUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,3448573.0446
GOOGLUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,3448573.0446
GOOGLUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,3448573.0446
GRAMUSDT,F_fade,2,0.0,0.6847725989213338,0,102,0.5807677431782317,False,-22.598989300785792,False,1833913.2677
GRAMUSDT,F_fade,3,0.0,0.8074986707524026,0,102,0.739529228540721,False,-33.337821930152955,False,1833913.2677
GRAMUSDT,F_fade,5,0.0,0.3985696132036838,0,102,0.9092526541198829,False,-38.591137683607535,False,1833913.2677
GRAMUSDT,F_flip,2,0.0,0.14224480563116648,0,16,0.4994323078970342,False,7.374490532393593,False,1833913.2677
GRAMUSDT,F_flip,3,0.0,-1.0,0,2,1.0,True,0.10580651157908715,False,1833913.2677
GRAMUSDT,F_flip,5,0.0,-1.0,0,2,1.0,True,0.22836183977904734,False,1833913.2677
GRASSUSDT,F_fade,2,0.0,-0.9013730134201539,0,244,0.9474397219992428,False,-3.619851147606307,False,2187815.93213
GRASSUSDT,F_fade,3,0.0,-0.9801293965076735,0,244,0.9914230834273622,False,-4.440776016472507,False,2187815.93213
GRASSUSDT,F_fade,5,0.0,-0.9997011951621081,0,244,0.999895691705583,False,-5.658793064977018,False,2187815.93213
GRASSUSDT,F_flip,2,0.0,0.20415700258222302,0,8,0.23050485512092556,False,-1.0260024735669577,False,2187815.93213
GRASSUSDT,F_flip,3,0.0,0.23923253110582987,0,8,0.3279807194599126,False,-1.5449357919872615,False,2187815.93213
GRASSUSDT,F_flip,5,0.0,0.1532686943942203,0,8,0.5031427577160441,False,-2.4260155580211493,False,2187815.93213
GWEIUSDT,F_fade,2,-0.47606599360681234,-1.0,10,15,1.0,True,-0.8538074743811971,False,2209309.46033
GWEIUSDT,F_fade,3,-0.6440981303194393,-1.0,10,15,1.0,True,-1.0125134285993027,False,2209309.46033
GWEIUSDT,F_fade,5,-1.0,-1.0,3,15,1.0,True,-0.8918897576820637,False,2209309.46033
GWEIUSDT,F_flip,2,-0.15454248304053564,1.1676866899097367,1,10,0.4281370770710099,False,-42.99861848030249,False,2209309.46033
GWEIUSDT,F_flip,3,-0.23085789990012706,1.6781092347490838,1,10,0.5865021231321235,False,-90.83967583022793,False,2209309.46033
GWEIUSDT,F_flip,5,-0.37881467933223667,1.9353756302702774,1,10,0.803406152013007,False,-217.93393602378552,False,2209309.46033
HBARUSDT,F_fade,2,0.0,-0.2632737744648105,0,77,0.2942602867416263,False,-2.5020518669842096,False,3203058.71011
HBARUSDT,F_fade,3,0.0,-0.39669020784149867,0,77,0.43159066722827055,False,-3.2930428075790297,False,3203058.71011
HBARUSDT,F_fade,5,0.0,-0.6316274291890289,0,77,0.6661349904754743,False,-4.115644619243585,False,3203058.71011
HBARUSDT,F_flip,2,0.0,-0.14737213914234326,0,7,0.44743121685315956,False,0.0650832342409628,False,3203058.71011
HBARUSDT,F_flip,3,0.0,-0.25740449697400325,0,7,0.6025452769093113,False,0.13360292069062968,False,3203058.71011
HBARUSDT,F_flip,5,0.0,-1.0,0,3,1.0,True,0.38145555144284976,False,3203058.71011
HOMEUSDT,F_fade,2,0.0,-0.02133006800590176,0,115,0.8265798889502041,False,-764.2937962293923,False,7701421.49226
HOMEUSDT,F_fade,3,0.0,-1.0,0,75,1.0,True,-979.7269437567688,False,7701421.49226
HOMEUSDT,F_fade,5,0.0,-1.0,0,75,1.0,True,-667.9366334994228,False,7701421.49226
HOMEUSDT,F_flip,2,0.0,1.5844680173898724,0,11,0.24074894172101702,False,2.436176423765181,False,7701421.49226
HOMEUSDT,F_flip,3,0.0,2.84257311179217,0,11,0.34664290448582646,False,5.683098938703337,False,7701421.49226
HOMEUSDT,F_flip,5,0.0,6.29434123010543,0,11,0.5289921053227506,False,16.91814505365472,False,7701421.49226
HOODUSDT,F_fade,2,0.0,0.00899171069631155,0,5,0.10334975056230344,False,-8.670522033181351,False,1404522.5765
HOODUSDT,F_fade,3,0.0,0.008677879701823876,0,5,0.1524779438941749,False,-12.756572599074987,False,1404522.5765
HOODUSDT,F_fade,5,0.0,-0.0015705695924265184,0,5,0.2456327516319533,False,-20.38302924623651,False,1404522.5765
HOODUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,1404522.5765
HOODUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,1404522.5765
HOODUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,1404522.5765
HYPEUSDT,F_fade,2,0.0,-0.08568640836173147,0,142,0.338783680930986,False,-5.428397971647342,False,65131180.70034
HYPEUSDT,F_fade,3,0.0,-0.22172651064619997,0,142,0.46984153937699813,False,-7.699429853277708,False,65131180.70034
HYPEUSDT,F_fade,5,0.0,-0.5532495756044182,0,142,0.7433596542916503,False,-10.608133964147068,False,65131180.70034
HYPEUSDT,F_flip,2,0.0,-0.4502621554280236,0,16,0.5220554582511231,False,0.009088738691504224,False,65131180.70034
HYPEUSDT,F_flip,3,0.0,-0.6198235252562322,0,16,0.6832959814387773,False,0.14091353626678282,False,65131180.70034
HYPEUSDT,F_flip,5,0.0,-0.8424849740092359,0,16,0.8727696514093181,False,0.5480650958517062,False,65131180.70034
ICPUSDT,F_fade,2,0.0,0.9352448798131687,0,85,0.33782066193340254,False,-5.024314570184078,False,2352252.28121
ICPUSDT,F_fade,3,0.0,1.3774125393098595,0,85,0.46792123842107414,False,-8.967706166834118,False,2352252.28121
ICPUSDT,F_fade,5,0.0,1.7965145980844,0,85,0.6655453614186468,False,-17.650630683403993,False,2352252.28121
ICPUSDT,F_flip,2,0.0,0.2730910906750259,0,5,0.29079991983761466,False,-0.24580002567992112,False,2352252.28121
ICPUSDT,F_flip,3,0.0,0.3606916356503951,0,5,0.4149368157462726,False,-0.3351858900158234,False,2352252.28121
ICPUSDT,F_flip,5,0.0,0.3947214283804543,0,5,0.6190370952005053,False,-0.30257020029262893,False,2352252.28121
IDUSDT,F_fade,2,0.0,1.8312586849510102,0,64,0.46984249122130417,False,-405.7336456601994,False,1090827.6057188
IDUSDT,F_fade,3,0.0,2.4555987559623174,0,64,0.637908712122102,False,-890.8579758119796,False,1090827.6057188
IDUSDT,F_fade,5,0.0,1.8009874450367507,0,64,0.851079426088277,False,-2305.6760995865347,False,1090827.6057188
IDUSDT,F_flip,2,0.0,-0.517302422782604,0,13,0.6542495727804376,False,8.021600228682948,False,1090827.6057188
IDUSDT,F_flip,3,0.0,-0.7074184810019527,0,13,0.8205021127343284,False,9.787104062654127,False,1090827.6057188
IDUSDT,F_flip,5,0.0,-1.0,0,3,1.0,True,-2.37068261129543,False,1090827.6057188
INJUSDT,F_fade,2,0.0,-0.5441194613767402,0,43,0.675231526390339,False,-2.702200802456528,False,3873972.387
INJUSDT,F_fade,3,0.0,-0.7399612997057443,0,43,0.8263142399592033,False,-2.9163357659836864,False,3873972.387
INJUSDT,F_fade,5,0.0,-0.9401831105059817,0,43,0.9634891722708058,False,-2.6319274992580133,False,3873972.387
INJUSDT,F_flip,2,0.0,-0.3426977200919775,0,4,0.40195016552762985,False,1.4911135258127317,False,3873972.387
INJUSDT,F_flip,3,0.0,-0.5139370600770334,0,4,0.5549045380143107,False,1.8476832440029411,False,3873972.387
INJUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,0.7605116027490365,False,3873972.387
INTCUSDT,F_fade,2,0.0,0.08725580338573646,0,10,0.1546501905146852,False,-11.036674564305141,False,25809435.819
INTCUSDT,F_fade,3,0.0,0.10187257511598835,0,10,0.22633178919985975,False,-17.18782040328389,False,25809435.819
INTCUSDT,F_fade,5,0.0,0.06868272825997668,0,10,0.3584857211364946,False,-30.35370430235659,False,25809435.819
INTCUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,25809435.819
INTCUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,25809435.819
INTCUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,25809435.819
JTOUSDT,F_fade,2,0.0,-1.0,0,64,1.0,True,-17.522974959832368,False,2743666.3921
JTOUSDT,F_fade,3,0.0,-1.0,0,64,1.0,True,-30.34210004770567,False,2743666.3921
JTOUSDT,F_fade,5,0.0,-1.0,0,64,1.0,True,-59.18863031533039,False,2743666.3921
JTOUSDT,F_flip,2,0.0,-0.2565076042853085,0,9,0.5034012338830651,False,-1.0017885364463222,False,2743666.3921
JTOUSDT,F_flip,3,0.0,-0.4213824187348263,0,9,0.6666281270064787,False,-1.458183870139424,False,2743666.3921
JTOUSDT,F_flip,5,0.0,-0.7135049687297852,0,9,0.8684465974101495,False,-2.354049033454956,False,2743666.3921
JUPUSDT,F_fade,2,0.0,0.3354743992118947,0,128,0.33209014962595085,False,-4.101273085386735,False,2116984.2094
JUPUSDT,F_fade,3,0.0,0.3154927078187426,0,128,0.47034719333797326,False,-5.950645753225009,False,2116984.2094
JUPUSDT,F_fade,5,0.0,-0.07114680895170955,0,128,0.7120819378524905,False,-7.948062836730159,False,2116984.2094
JUPUSDT,F_flip,2,0.0,-0.35426046777865183,0,12,0.4835035944546837,False,0.5713107684820834,False,2116984.2094
JUPUSDT,F_flip,3,0.0,-0.5127696938674224,0,12,0.6411714542803039,False,0.8615595748451019,False,2116984.2094
JUPUSDT,F_flip,5,0.0,-1.0,0,4,1.0,True,1.7046668272162986,False,2116984.2094
KAITOUSDT,F_fade,2,0.0,-0.4658321366214938,0,190,0.5911923172016449,False,-5.416491835271274,False,7236372.64212
KAITOUSDT,F_fade,3,0.0,-0.6718342218175737,0,190,0.7738907519568196,False,-7.570173640097758,False,7236372.64212
KAITOUSDT,F_fade,5,0.0,-0.9132250015383141,0,190,0.9498567152175645,False,-10.496553143797218,False,7236372.64212
KAITOUSDT,F_flip,2,0.0,-0.3450903600589871,0,15,0.5117835719936601,False,0.07111351133897234,False,7236372.64212
KAITOUSDT,F_flip,3,0.0,-0.5102619697866386,0,15,0.6720338091061968,False,0.27391039332860306,False,7236372.64212
KAITOUSDT,F_flip,5,0.0,-0.7671995928391262,0,15,0.8638160158149074,False,0.8789398903789609,False,7236372.64212
KATUSDT,F_fade,2,0.9315157295430647,0.0983739596726465,100,125,0.443319954807727,False,-34.69317390180263,False,1666366.674924
KATUSDT,F_fade,3,0.9949752769263254,-0.04991748791889605,100,125,0.6016076658756504,False,-54.64467348295244,False,1666366.674924
KATUSDT,F_fade,5,0.18933414387054825,-0.5244009287985953,100,125,0.8168357040927731,False,-78.27800812685223,False,1666366.674924
KATUSDT,F_flip,2,-1.0,-0.5965264045427565,1,9,0.6183232015105418,False,13.12753614589719,False,1666366.674924
KATUSDT,F_flip,3,-1.0,-0.775629082977514,1,9,0.7934720461231644,False,14.98330651895278,False,1666366.674924
KATUSDT,F_flip,5,-1.0,-1.0,1,0,1.0,True,3.8075516182425577,False,1666366.674924
KITEUSDT,F_fade,2,0.0,-0.8910157928735581,0,253,0.9103554558606936,False,-2.6224041234193822,False,1716764.76995
KITEUSDT,F_fade,3,0.0,-0.971732277528766,0,253,0.9786089175947611,False,-2.495130588900855,False,1716764.76995
KITEUSDT,F_fade,5,0.0,-0.9988378843060362,0,253,0.9992646490525099,False,-2.156260464923681,False,1716764.76995
KITEUSDT,F_flip,2,0.0,-0.034997291121748764,0,1,0.1526669189594505,False,-0.12388241617757925,False,1716764.76995
KITEUSDT,F_flip,3,0.0,-0.06247298273803725,0,1,0.2247858219337472,False,-0.1804855171229382,False,1716764.76995
KITEUSDT,F_flip,5,0.0,-0.1342937648437733,0,1,0.35953581733501894,False,-0.2785737041862812,False,1716764.76995
KOPNUSDT,F_fade,2,0.02378182722872535,-0.10739736285375934,6,5,0.12729337761672666,False,-1.609386473168907,False,1098646.73807
KOPNUSDT,F_fade,3,0.01885043263230113,-0.1646466244589323,6,5,0.19136219025719048,False,-2.3242255297915744,False,1098646.73807
KOPNUSDT,F_fade,5,-0.022293883191385366,-0.2823652235733338,6,5,0.3173476074251964,False,-3.538755654807984,False,1098646.73807
KOPNUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,1098646.73807
KOPNUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,1098646.73807
KOPNUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,1098646.73807
LABUSDT,F_fade,2,0.0,-1.0,0,2,1.0,True,-5.948606663428545,False,25398057.22
LABUSDT,F_fade,3,0.0,-1.0,0,2,1.0,True,-7.683079925862104,False,25398057.22
LABUSDT,F_fade,5,0.0,-1.0,0,0,1.0,True,0.0,False,25398057.22
LABUSDT,F_flip,2,0.0,-1.0,0,5,1.0,True,-2.6100435702504283,False,25398057.22
LABUSDT,F_flip,3,0.0,-1.0,0,0,1.0,True,0.29351062333351896,False,25398057.22
LABUSDT,F_flip,5,0.0,-1.0,0,0,1.0,True,0.5275653101909131,False,25398057.22
LDOUSDT,F_fade,2,0.0,-0.07543998925572226,0,90,0.38932951573375585,False,-2.9773377125265266,False,6553906.78585
LDOUSDT,F_fade,3,0.0,-0.22408486427214824,0,90,0.5369210111656495,False,-3.891610010681599,False,6553906.78585
